Instance ID,Source Image Filename,Vertices,Timestamp,Type
225,GND.png,"[[[2269, 115], [2269, 115], [2269, 114], [2269, 113], [2268, 113], [2268, 112], [2267, 112], [2266, 111], [2265, 111], [2265, 111], [2264, 112], [2263, 112], [2263, 113], [2262, 113], [2262, 114], [2262, 115], [2261, 115], [2262, 116], [2262, 117], [2262, 117], [2263, 118], [2263, 119], [2264, 119], [2265, 119], [2265, 119], [2266, 119], [2267, 119], [2268, 119], [2268, 118], [2269, 117], [2269, 117], [2269, 116], [2269, 115]]]",04/16/2026 15:55,via
226,GND.png,"[[[1950, 127], [1950, 127], [1950, 126], [1950, 125], [1949, 125], [1949, 124], [1948, 124], [1947, 124], [1946, 123], [1946, 124], [1945, 124], [1944, 124], [1944, 125], [1943, 125], [1943, 126], [1942, 127], [1942, 127], [1942, 128], [1943, 129], [1943, 130], [1944, 130], [1944, 131], [1945, 131], [1946, 131], [1946, 131], [1947, 131], [1948, 131], [1949, 131], [1949, 130], [1950, 130], [1950, 129], [1950, 128], [1950, 127]]]",04/16/2026 15:55,via
227,GND.png,"[[[2013, 255], [2013, 254], [2013, 254], [2012, 253], [2012, 252], [2011, 252], [2011, 252], [2010, 251], [2009, 251], [2008, 251], [2008, 252], [2007, 252], [2007, 252], [2006, 253], [2006, 254], [2005, 254], [2005, 255], [2005, 256], [2006, 257], [2006, 257], [2007, 258], [2007, 258], [2008, 259], [2008, 259], [2009, 259], [2010, 259], [2011, 259], [2011, 258], [2012, 258], [2012, 257], [2013, 257], [2013, 256], [2013, 255]]]",04/16/2026 15:55,via
228,GND.png,"[[[1798, 2151], [1798, 2150], [1798, 2149], [1797, 2148], [1796, 2147], [1795, 2146], [1794, 2145], [1793, 2145], [1792, 2145], [1790, 2145], [1789, 2145], [1788, 2146], [1787, 2147], [1786, 2148], [1786, 2149], [1785, 2150], [1785, 2151], [1785, 2153], [1786, 2154], [1786, 2155], [1787, 2156], [1788, 2157], [1789, 2157], [1790, 2158], [1792, 2158], [1793, 2158], [1794, 2157], [1795, 2157], [1796, 2156], [1797, 2155], [1798, 2154], [1798, 2153], [1798, 2151]]]",04/16/2026 15:55,pad
229,GND.png,"[[[2124, 535], [2124, 534], [2124, 532], [2123, 531], [2122, 530], [2121, 529], [2119, 528], [2118, 528], [2117, 527], [2115, 528], [2114, 528], [2112, 529], [2111, 530], [2110, 531], [2109, 532], [2109, 534], [2109, 535], [2109, 536], [2109, 538], [2110, 539], [2111, 540], [2112, 541], [2114, 542], [2115, 543], [2117, 543], [2118, 543], [2119, 542], [2121, 541], [2122, 540], [2123, 539], [2124, 538], [2124, 536], [2124, 535]]]",04/16/2026 15:55,pad
230,GND.png,"[[[2123, 507], [2123, 506], [2122, 504], [2122, 503], [2121, 502], [2119, 501], [2118, 500], [2117, 500], [2115, 500], [2114, 500], [2112, 500], [2111, 501], [2110, 502], [2109, 503], [2108, 504], [2108, 506], [2108, 507], [2108, 509], [2108, 510], [2109, 511], [2110, 513], [2111, 514], [2112, 514], [2114, 515], [2115, 515], [2117, 515], [2118, 514], [2119, 514], [2121, 513], [2122, 511], [2122, 510], [2123, 509], [2123, 507]]]",04/16/2026 15:55,pad
231,GND.png,"[[[2122, 473], [2121, 471], [2121, 470], [2120, 469], [2119, 467], [2118, 466], [2117, 466], [2115, 465], [2114, 465], [2112, 465], [2111, 466], [2110, 466], [2108, 467], [2108, 469], [2107, 470], [2106, 471], [2106, 473], [2106, 474], [2107, 476], [2108, 477], [2108, 478], [2110, 479], [2111, 480], [2112, 480], [2114, 480], [2115, 480], [2117, 480], [2118, 479], [2119, 478], [2120, 477], [2121, 476], [2121, 474], [2122, 473]]]",04/16/2026 15:55,pad
232,GND.png,"[[[2084, 472], [2084, 470], [2083, 469], [2083, 467], [2082, 466], [2080, 465], [2079, 464], [2078, 464], [2076, 464], [2075, 464], [2073, 464], [2072, 465], [2071, 466], [2070, 467], [2069, 469], [2069, 470], [2069, 472], [2069, 473], [2069, 474], [2070, 476], [2071, 477], [2072, 478], [2073, 479], [2075, 479], [2076, 479], [2078, 479], [2079, 479], [2080, 478], [2082, 477], [2083, 476], [2083, 474], [2084, 473], [2084, 472]]]",04/16/2026 15:55,pad
233,GND.png,"[[[2046, 470], [2045, 469], [2045, 467], [2044, 466], [2043, 465], [2042, 464], [2041, 463], [2039, 463], [2038, 463], [2036, 463], [2035, 463], [2034, 464], [2032, 465], [2031, 466], [2031, 467], [2030, 469], [2030, 470], [2030, 472], [2031, 473], [2031, 474], [2032, 476], [2034, 477], [2035, 477], [2036, 478], [2038, 478], [2039, 478], [2041, 477], [2042, 477], [2043, 476], [2044, 474], [2045, 473], [2045, 472], [2046, 470]]]",04/16/2026 15:55,pad
234,GND.png,"[[[2087, 506], [2087, 504], [2087, 503], [2086, 502], [2085, 500], [2084, 499], [2082, 499], [2081, 498], [2079, 498], [2078, 498], [2077, 499], [2075, 499], [2074, 500], [2073, 502], [2072, 503], [2072, 504], [2072, 506], [2072, 507], [2072, 509], [2073, 510], [2074, 511], [2075, 512], [2077, 513], [2078, 513], [2079, 514], [2081, 513], [2082, 513], [2084, 512], [2085, 511], [2086, 510], [2087, 509], [2087, 507], [2087, 506]]]",04/16/2026 15:55,pad
235,GND.png,"[[[2046, 505], [2046, 504], [2046, 502], [2045, 501], [2044, 500], [2043, 499], [2041, 498], [2040, 498], [2039, 498], [2037, 498], [2036, 498], [2034, 499], [2033, 500], [2032, 501], [2031, 502], [2031, 504], [2031, 505], [2031, 507], [2031, 508], [2032, 509], [2033, 511], [2034, 512], [2036, 512], [2037, 513], [2039, 513], [2040, 513], [2041, 512], [2043, 512], [2044, 511], [2045, 509], [2046, 508], [2046, 507], [2046, 505]]]",04/16/2026 15:55,pad
236,GND.png,"[[[1905, 1735], [1905, 1734], [1905, 1733], [1904, 1732], [1903, 1731], [1903, 1730], [1902, 1730], [1900, 1730], [1899, 1729], [1898, 1730], [1897, 1730], [1896, 1730], [1895, 1731], [1895, 1732], [1894, 1733], [1894, 1734], [1894, 1735], [1894, 1736], [1894, 1737], [1895, 1738], [1895, 1739], [1896, 1740], [1897, 1740], [1898, 1741], [1899, 1741], [1900, 1741], [1902, 1740], [1903, 1740], [1903, 1739], [1904, 1738], [1905, 1737], [1905, 1736], [1905, 1735]]]",04/16/2026 15:55,pad
237,GND.png,"[[[1951, 1628], [1951, 1626], [1951, 1625], [1950, 1623], [1949, 1622], [1948, 1621], [1947, 1621], [1945, 1620], [1944, 1620], [1942, 1620], [1941, 1621], [1939, 1621], [1938, 1622], [1937, 1623], [1936, 1625], [1936, 1626], [1936, 1628], [1936, 1629], [1936, 1631], [1937, 1632], [1938, 1633], [1939, 1634], [1941, 1635], [1942, 1635], [1944, 1635], [1945, 1635], [1947, 1635], [1948, 1634], [1949, 1633], [1950, 1632], [1951, 1631], [1951, 1629], [1951, 1628]]]",04/16/2026 15:55,pad
238,GND.png,"[[[2362, 1763], [2362, 1761], [2361, 1759], [2360, 1757], [2359, 1756], [2358, 1755], [2356, 1754], [2354, 1753], [2352, 1753], [2350, 1753], [2348, 1754], [2346, 1755], [2345, 1756], [2343, 1757], [2342, 1759], [2342, 1761], [2342, 1763], [2342, 1765], [2342, 1767], [2343, 1769], [2345, 1770], [2346, 1772], [2348, 1772], [2350, 1773], [2352, 1773], [2354, 1773], [2356, 1772], [2358, 1772], [2359, 1770], [2360, 1769], [2361, 1767], [2362, 1765], [2362, 1763]]]",04/16/2026 15:55,pad
239,GND.png,"[[[1809, 865], [1809, 863], [1808, 860], [1807, 858], [1805, 856], [1803, 855], [1801, 854], [1798, 853], [1796, 853], [1793, 853], [1791, 854], [1789, 855], [1787, 856], [1785, 858], [1784, 860], [1783, 863], [1783, 865], [1783, 868], [1784, 870], [1785, 872], [1787, 874], [1789, 876], [1791, 877], [1793, 878], [1796, 878], [1798, 878], [1801, 877], [1803, 876], [1805, 874], [1807, 872], [1808, 870], [1809, 868], [1809, 865]]]",04/16/2026 15:55,pad
240,GND.png,"[[[1851, 1107], [1851, 1105], [1851, 1104], [1850, 1103], [1849, 1102], [1848, 1101], [1846, 1100], [1845, 1099], [1843, 1099], [1842, 1099], [1840, 1100], [1839, 1101], [1838, 1102], [1837, 1103], [1836, 1104], [1836, 1105], [1836, 1107], [1836, 1108], [1836, 1110], [1837, 1111], [1838, 1112], [1839, 1113], [1840, 1114], [1842, 1114], [1843, 1115], [1845, 1114], [1846, 1114], [1848, 1113], [1849, 1112], [1850, 1111], [1851, 1110], [1851, 1108], [1851, 1107]]]",04/16/2026 15:55,pad
241,GND.png,"[[[1888, 1140], [1888, 1138], [1887, 1137], [1887, 1135], [1886, 1134], [1885, 1133], [1883, 1133], [1882, 1132], [1880, 1132], [1879, 1132], [1877, 1133], [1876, 1133], [1875, 1134], [1874, 1135], [1873, 1137], [1873, 1138], [1873, 1140], [1873, 1141], [1873, 1143], [1874, 1144], [1875, 1145], [1876, 1146], [1877, 1147], [1879, 1147], [1880, 1147], [1882, 1147], [1883, 1147], [1885, 1146], [1886, 1145], [1887, 1144], [1887, 1143], [1888, 1141], [1888, 1140]]]",04/16/2026 15:55,pad
242,GND.png,"[[[1888, 1107], [1888, 1105], [1888, 1104], [1887, 1103], [1886, 1102], [1885, 1101], [1883, 1100], [1882, 1099], [1880, 1099], [1879, 1099], [1878, 1100], [1876, 1101], [1875, 1102], [1874, 1103], [1873, 1104], [1873, 1105], [1873, 1107], [1873, 1108], [1873, 1110], [1874, 1111], [1875, 1112], [1876, 1113], [1878, 1114], [1879, 1114], [1880, 1115], [1882, 1114], [1883, 1114], [1885, 1113], [1886, 1112], [1887, 1111], [1888, 1110], [1888, 1108], [1888, 1107]]]",04/16/2026 15:55,pad
243,GND.png,"[[[1888, 973], [1888, 972], [1888, 971], [1887, 969], [1886, 968], [1885, 967], [1883, 966], [1882, 966], [1880, 966], [1879, 966], [1878, 966], [1876, 967], [1875, 968], [1874, 969], [1873, 971], [1873, 972], [1873, 973], [1873, 975], [1873, 976], [1874, 978], [1875, 979], [1876, 980], [1878, 981], [1879, 981], [1880, 981], [1882, 981], [1883, 981], [1885, 980], [1886, 979], [1887, 978], [1888, 976], [1888, 975], [1888, 973]]]",04/16/2026 15:55,pad
244,GND.png,"[[[1909, 1140], [1909, 1139], [1909, 1137], [1908, 1136], [1907, 1135], [1906, 1134], [1905, 1133], [1903, 1133], [1902, 1133], [1900, 1133], [1899, 1133], [1897, 1134], [1896, 1135], [1895, 1136], [1895, 1137], [1894, 1139], [1894, 1140], [1894, 1142], [1895, 1143], [1895, 1145], [1896, 1146], [1897, 1147], [1899, 1147], [1900, 1148], [1902, 1148], [1903, 1148], [1905, 1147], [1906, 1147], [1907, 1146], [1908, 1145], [1909, 1143], [1909, 1142], [1909, 1140]]]",04/16/2026 15:55,pad
245,GND.png,"[[[1951, 1547], [1951, 1545], [1951, 1544], [1950, 1542], [1949, 1541], [1948, 1540], [1947, 1540], [1945, 1539], [1944, 1539], [1942, 1539], [1941, 1540], [1939, 1540], [1938, 1541], [1937, 1542], [1936, 1544], [1936, 1545], [1936, 1547], [1936, 1548], [1936, 1550], [1937, 1551], [1938, 1552], [1939, 1553], [1941, 1554], [1942, 1554], [1944, 1554], [1945, 1554], [1947, 1554], [1948, 1553], [1949, 1552], [1950, 1551], [1951, 1550], [1951, 1548], [1951, 1547]]]",04/16/2026 15:55,pad
246,GND.png,"[[[1961, 982], [1961, 980], [1960, 979], [1960, 978], [1959, 977], [1958, 976], [1956, 975], [1955, 974], [1953, 974], [1952, 974], [1950, 975], [1949, 976], [1948, 977], [1947, 978], [1946, 979], [1946, 980], [1946, 982], [1946, 983], [1946, 985], [1947, 986], [1948, 987], [1949, 988], [1950, 989], [1952, 989], [1953, 990], [1955, 989], [1956, 989], [1958, 988], [1959, 987], [1960, 986], [1960, 985], [1961, 983], [1961, 982]]]",04/16/2026 15:55,pad
247,GND.png,"[[[2008, 1546], [2008, 1545], [2007, 1543], [2007, 1542], [2006, 1541], [2004, 1540], [2003, 1539], [2002, 1539], [2000, 1538], [1999, 1539], [1997, 1539], [1996, 1540], [1995, 1541], [1994, 1542], [1993, 1543], [1993, 1545], [1992, 1546], [1993, 1548], [1993, 1549], [1994, 1550], [1995, 1551], [1996, 1552], [1997, 1553], [1999, 1554], [2000, 1554], [2002, 1554], [2003, 1553], [2004, 1552], [2006, 1551], [2007, 1550], [2007, 1549], [2008, 1548], [2008, 1546]]]",04/16/2026 15:55,pad
248,GND.png,"[[[2015, 1272], [2015, 1270], [2015, 1269], [2014, 1267], [2012, 1265], [2011, 1264], [2009, 1263], [2007, 1262], [2005, 1262], [2003, 1262], [2001, 1263], [1999, 1264], [1998, 1265], [1997, 1267], [1996, 1269], [1995, 1270], [1995, 1272], [1995, 1274], [1996, 1276], [1997, 1278], [1998, 1280], [1999, 1281], [2001, 1282], [2003, 1282], [2005, 1283], [2007, 1282], [2009, 1282], [2011, 1281], [2012, 1280], [2014, 1278], [2015, 1276], [2015, 1274], [2015, 1272]]]",04/16/2026 15:55,pad
249,GND.png,"[[[2103, 1548], [2103, 1547], [2102, 1545], [2101, 1544], [2101, 1543], [2099, 1542], [2098, 1541], [2097, 1541], [2095, 1540], [2094, 1541], [2092, 1541], [2091, 1542], [2090, 1543], [2089, 1544], [2088, 1545], [2088, 1547], [2087, 1548], [2088, 1550], [2088, 1551], [2089, 1552], [2090, 1553], [2091, 1554], [2092, 1555], [2094, 1556], [2095, 1556], [2097, 1556], [2098, 1555], [2099, 1554], [2101, 1553], [2101, 1552], [2102, 1551], [2103, 1550], [2103, 1548]]]",04/16/2026 15:55,pad
250,GND.png,"[[[1507, 1961], [1507, 1959], [1507, 1958], [1506, 1957], [1505, 1957], [1505, 1956], [1504, 1955], [1503, 1955], [1501, 1955], [1500, 1955], [1499, 1955], [1498, 1956], [1497, 1957], [1497, 1957], [1496, 1958], [1496, 1959], [1496, 1961], [1496, 1962], [1496, 1963], [1497, 1964], [1497, 1965], [1498, 1965], [1499, 1966], [1500, 1966], [1501, 1966], [1503, 1966], [1504, 1966], [1505, 1965], [1505, 1965], [1506, 1964], [1507, 1963], [1507, 1962], [1507, 1961]]]",04/16/2026 15:55,pad
251,GND.png,"[[[1741, 1936], [1741, 1935], [1741, 1934], [1740, 1933], [1740, 1932], [1739, 1931], [1738, 1931], [1737, 1930], [1735, 1930], [1734, 1930], [1733, 1931], [1732, 1931], [1731, 1932], [1731, 1933], [1730, 1934], [1730, 1935], [1730, 1936], [1730, 1937], [1730, 1938], [1731, 1939], [1731, 1940], [1732, 1941], [1733, 1941], [1734, 1942], [1735, 1942], [1737, 1942], [1738, 1941], [1739, 1941], [1740, 1940], [1740, 1939], [1741, 1938], [1741, 1937], [1741, 1936]]]",04/16/2026 15:55,pad
252,GND.png,"[[[884, 1223], [883, 1221], [883, 1220], [882, 1219], [881, 1217], [880, 1217], [879, 1216], [877, 1215], [876, 1215], [874, 1215], [873, 1216], [872, 1217], [870, 1217], [869, 1219], [869, 1220], [868, 1221], [868, 1223], [868, 1224], [869, 1226], [869, 1227], [870, 1228], [872, 1229], [873, 1230], [874, 1230], [876, 1231], [877, 1230], [879, 1230], [880, 1229], [881, 1228], [882, 1227], [883, 1226], [883, 1224], [884, 1223]]]",04/16/2026 15:55,pad
253,GND.png,"[[[491, 600], [491, 599], [491, 597], [490, 596], [489, 595], [488, 594], [487, 593], [485, 593], [484, 593], [482, 593], [481, 593], [480, 594], [478, 595], [477, 596], [477, 597], [476, 599], [476, 600], [476, 602], [477, 603], [477, 605], [478, 606], [480, 607], [481, 607], [482, 608], [484, 608], [485, 608], [487, 607], [488, 607], [489, 606], [490, 605], [491, 603], [491, 602], [491, 600]]]",04/16/2026 15:55,pad
254,GND.png,"[[[1220, 1104], [1220, 1102], [1220, 1101], [1219, 1099], [1218, 1098], [1217, 1097], [1215, 1097], [1214, 1096], [1212, 1096], [1211, 1096], [1209, 1097], [1208, 1097], [1207, 1098], [1206, 1099], [1205, 1101], [1205, 1102], [1205, 1104], [1205, 1105], [1205, 1107], [1206, 1108], [1207, 1109], [1208, 1110], [1209, 1111], [1211, 1111], [1212, 1111], [1214, 1111], [1215, 1111], [1217, 1110], [1218, 1109], [1219, 1108], [1220, 1107], [1220, 1105], [1220, 1104]]]",04/16/2026 15:55,pad
255,GND.png,"[[[2090, 539], [2090, 537], [2090, 536], [2089, 535], [2088, 533], [2087, 533], [2086, 532], [2084, 531], [2083, 531], [2081, 531], [2080, 532], [2078, 533], [2077, 533], [2076, 535], [2076, 536], [2075, 537], [2075, 539], [2075, 540], [2076, 542], [2076, 543], [2077, 544], [2078, 545], [2080, 546], [2081, 546], [2083, 547], [2084, 546], [2086, 546], [2087, 545], [2088, 544], [2089, 543], [2090, 542], [2090, 540], [2090, 539]]]",04/16/2026 15:55,pad
256,GND.png,"[[[2366, 225], [2366, 223], [2366, 222], [2365, 221], [2364, 219], [2363, 218], [2361, 218], [2360, 217], [2358, 217], [2357, 217], [2355, 218], [2354, 218], [2353, 219], [2352, 221], [2351, 222], [2351, 223], [2351, 225], [2351, 226], [2351, 228], [2352, 229], [2353, 230], [2354, 231], [2355, 232], [2357, 232], [2358, 232], [2360, 232], [2361, 232], [2363, 231], [2364, 230], [2365, 229], [2366, 228], [2366, 226], [2366, 225]]]",04/16/2026 15:55,pad
257,GND.png,"[[[1411, 1372], [1411, 1370], [1410, 1369], [1410, 1368], [1409, 1366], [1407, 1365], [1406, 1365], [1405, 1364], [1403, 1364], [1402, 1364], [1400, 1365], [1399, 1365], [1398, 1366], [1397, 1368], [1396, 1369], [1396, 1370], [1396, 1372], [1396, 1373], [1396, 1375], [1397, 1376], [1398, 1377], [1399, 1378], [1400, 1379], [1402, 1379], [1403, 1379], [1405, 1379], [1406, 1379], [1407, 1378], [1409, 1377], [1410, 1376], [1410, 1375], [1411, 1373], [1411, 1372]]]",04/16/2026 15:55,pad
258,GND.png,"[[[709, 1047], [709, 1045], [709, 1044], [708, 1042], [707, 1041], [706, 1040], [705, 1040], [703, 1039], [702, 1039], [700, 1039], [699, 1040], [697, 1040], [696, 1041], [695, 1042], [695, 1044], [694, 1045], [694, 1047], [694, 1048], [695, 1050], [695, 1051], [696, 1052], [697, 1053], [699, 1054], [700, 1054], [702, 1054], [703, 1054], [705, 1054], [706, 1053], [707, 1052], [708, 1051], [709, 1050], [709, 1048], [709, 1047]]]",04/16/2026 15:55,pad
259,GND.png,"[[[623, 1047], [623, 1046], [622, 1044], [622, 1043], [621, 1042], [619, 1041], [618, 1040], [617, 1040], [615, 1040], [614, 1040], [612, 1040], [611, 1041], [610, 1042], [609, 1043], [608, 1044], [608, 1046], [607, 1047], [608, 1049], [608, 1050], [609, 1052], [610, 1053], [611, 1054], [612, 1054], [614, 1055], [615, 1055], [617, 1055], [618, 1054], [619, 1054], [621, 1053], [622, 1052], [622, 1050], [623, 1049], [623, 1047]]]",04/16/2026 15:55,pad
260,GND.png,"[[[2046, 538], [2046, 536], [2046, 535], [2045, 534], [2044, 533], [2043, 532], [2042, 531], [2040, 530], [2039, 530], [2037, 530], [2036, 531], [2035, 532], [2033, 533], [2032, 534], [2032, 535], [2031, 536], [2031, 538], [2031, 539], [2032, 541], [2032, 542], [2033, 543], [2035, 544], [2036, 545], [2037, 545], [2039, 546], [2040, 545], [2042, 545], [2043, 544], [2044, 543], [2045, 542], [2046, 541], [2046, 539], [2046, 538]]]",04/16/2026 15:55,pad
261,GND.png,"[[[1540, 855], [1540, 854], [1540, 853], [1539, 852], [1538, 851], [1537, 850], [1536, 850], [1535, 849], [1534, 849], [1533, 849], [1531, 850], [1530, 850], [1529, 851], [1529, 852], [1528, 853], [1528, 854], [1528, 855], [1528, 857], [1528, 858], [1529, 859], [1529, 860], [1530, 861], [1531, 861], [1533, 862], [1534, 862], [1535, 862], [1536, 861], [1537, 861], [1538, 860], [1539, 859], [1540, 858], [1540, 857], [1540, 855]]]",04/16/2026 15:55,pad
262,GND.png,"[[[1735, 1328], [1735, 1327], [1735, 1326], [1734, 1324], [1733, 1323], [1732, 1322], [1731, 1321], [1729, 1321], [1728, 1321], [1726, 1321], [1725, 1321], [1723, 1322], [1722, 1323], [1721, 1324], [1721, 1326], [1720, 1327], [1720, 1328], [1720, 1330], [1721, 1331], [1721, 1333], [1722, 1334], [1723, 1335], [1725, 1336], [1726, 1336], [1728, 1336], [1729, 1336], [1731, 1336], [1732, 1335], [1733, 1334], [1734, 1333], [1735, 1331], [1735, 1330], [1735, 1328]]]",04/16/2026 15:55,pad
263,GND.png,"[[[1788, 1123], [1788, 1122], [1787, 1120], [1787, 1119], [1786, 1118], [1785, 1117], [1783, 1116], [1782, 1116], [1780, 1115], [1779, 1116], [1777, 1116], [1776, 1117], [1775, 1118], [1774, 1119], [1773, 1120], [1773, 1122], [1773, 1123], [1773, 1125], [1773, 1126], [1774, 1127], [1775, 1129], [1776, 1129], [1777, 1130], [1779, 1131], [1780, 1131], [1782, 1131], [1783, 1130], [1785, 1129], [1786, 1129], [1787, 1127], [1787, 1126], [1788, 1125], [1788, 1123]]]",04/16/2026 15:55,pad
264,GND.png,"[[[1211, 1388], [1210, 1387], [1210, 1385], [1209, 1384], [1208, 1383], [1207, 1382], [1206, 1381], [1204, 1381], [1203, 1380], [1201, 1381], [1200, 1381], [1199, 1382], [1198, 1383], [1197, 1384], [1196, 1385], [1195, 1387], [1195, 1388], [1195, 1390], [1196, 1391], [1197, 1392], [1198, 1393], [1199, 1394], [1200, 1395], [1201, 1396], [1203, 1396], [1204, 1396], [1206, 1395], [1207, 1394], [1208, 1393], [1209, 1392], [1210, 1391], [1210, 1390], [1211, 1388]]]",04/16/2026 15:55,pad
265,GND.png,"[[[1356, 979], [1356, 978], [1356, 976], [1355, 975], [1354, 974], [1353, 973], [1352, 972], [1350, 972], [1349, 972], [1347, 972], [1346, 972], [1344, 973], [1343, 974], [1342, 975], [1342, 976], [1341, 978], [1341, 979], [1341, 981], [1342, 982], [1342, 984], [1343, 985], [1344, 986], [1346, 986], [1347, 987], [1349, 987], [1350, 987], [1352, 986], [1353, 986], [1354, 985], [1355, 984], [1356, 982], [1356, 981], [1356, 979]]]",04/16/2026 15:55,pad
266,GND.png,"[[[1576, 1578], [1576, 1577], [1575, 1575], [1574, 1574], [1573, 1573], [1572, 1572], [1571, 1571], [1570, 1571], [1568, 1571], [1567, 1571], [1565, 1571], [1564, 1572], [1563, 1573], [1562, 1574], [1561, 1575], [1561, 1577], [1560, 1578], [1561, 1580], [1561, 1581], [1562, 1582], [1563, 1584], [1564, 1585], [1565, 1585], [1567, 1586], [1568, 1586], [1570, 1586], [1571, 1585], [1572, 1585], [1573, 1584], [1574, 1582], [1575, 1581], [1576, 1580], [1576, 1578]]]",04/16/2026 15:55,pad
267,GND.png,"[[[2112, 244], [2112, 242], [2111, 241], [2111, 239], [2110, 238], [2108, 237], [2107, 236], [2106, 236], [2104, 236], [2103, 236], [2101, 236], [2100, 237], [2099, 238], [2098, 239], [2097, 241], [2097, 242], [2096, 244], [2097, 245], [2097, 246], [2098, 248], [2099, 249], [2100, 250], [2101, 251], [2103, 251], [2104, 251], [2106, 251], [2107, 251], [2108, 250], [2110, 249], [2111, 248], [2111, 246], [2112, 245], [2112, 244]]]",04/16/2026 15:55,pad
268,GND.png,"[[[2047, 231], [2047, 229], [2047, 228], [2046, 226], [2045, 225], [2044, 224], [2043, 224], [2041, 223], [2040, 223], [2038, 223], [2037, 224], [2036, 224], [2034, 225], [2033, 226], [2033, 228], [2032, 229], [2032, 231], [2032, 232], [2033, 234], [2033, 235], [2034, 236], [2036, 237], [2037, 238], [2038, 238], [2040, 238], [2041, 238], [2043, 238], [2044, 237], [2045, 236], [2046, 235], [2047, 234], [2047, 232], [2047, 231]]]",04/16/2026 15:55,pad
269,GND.png,"[[[1931, 423], [1931, 422], [1931, 421], [1930, 420], [1929, 419], [1929, 418], [1928, 418], [1926, 417], [1925, 417], [1924, 417], [1923, 418], [1922, 418], [1921, 419], [1921, 420], [1920, 421], [1920, 422], [1920, 423], [1920, 424], [1920, 425], [1921, 426], [1921, 427], [1922, 428], [1923, 428], [1924, 429], [1925, 429], [1926, 429], [1928, 428], [1929, 428], [1929, 427], [1930, 426], [1931, 425], [1931, 424], [1931, 423]]]",04/16/2026 15:55,pad
270,GND.png,"[[[1884, 396], [1884, 395], [1884, 393], [1883, 392], [1882, 391], [1881, 390], [1880, 389], [1878, 389], [1877, 389], [1875, 389], [1874, 389], [1872, 390], [1871, 391], [1870, 392], [1869, 393], [1869, 395], [1869, 396], [1869, 398], [1869, 399], [1870, 401], [1871, 402], [1872, 403], [1874, 403], [1875, 404], [1877, 404], [1878, 404], [1880, 403], [1881, 403], [1882, 402], [1883, 401], [1884, 399], [1884, 398], [1884, 396]]]",04/16/2026 15:55,pad
271,GND.png,"[[[1816, 1838], [1816, 1836], [1816, 1835], [1815, 1834], [1814, 1833], [1813, 1833], [1812, 1832], [1811, 1832], [1810, 1832], [1809, 1832], [1808, 1832], [1807, 1833], [1806, 1833], [1805, 1834], [1805, 1835], [1805, 1836], [1805, 1838], [1805, 1839], [1805, 1840], [1805, 1841], [1806, 1842], [1807, 1842], [1808, 1843], [1809, 1843], [1810, 1843], [1811, 1843], [1812, 1843], [1813, 1842], [1814, 1842], [1815, 1841], [1816, 1840], [1816, 1839], [1816, 1838]]]",04/16/2026 15:55,pad
272,GND.png,"[[[1471, 1836], [1471, 1835], [1471, 1834], [1470, 1833], [1470, 1832], [1469, 1831], [1468, 1831], [1467, 1831], [1466, 1830], [1465, 1831], [1463, 1831], [1462, 1831], [1462, 1832], [1461, 1833], [1460, 1834], [1460, 1835], [1460, 1836], [1460, 1837], [1460, 1838], [1461, 1839], [1462, 1840], [1462, 1841], [1463, 1842], [1465, 1842], [1466, 1842], [1467, 1842], [1468, 1842], [1469, 1841], [1470, 1840], [1470, 1839], [1471, 1838], [1471, 1837], [1471, 1836]]]",04/16/2026 15:55,pad
273,GND.png,"[[[1490, 880], [1489, 879], [1489, 878], [1489, 877], [1488, 876], [1487, 875], [1486, 875], [1485, 875], [1484, 874], [1483, 875], [1482, 875], [1481, 875], [1480, 876], [1479, 877], [1479, 878], [1478, 879], [1478, 880], [1478, 881], [1479, 882], [1479, 883], [1480, 884], [1481, 885], [1482, 886], [1483, 886], [1484, 886], [1485, 886], [1486, 886], [1487, 885], [1488, 884], [1489, 883], [1489, 882], [1489, 881], [1490, 880]]]",04/16/2026 15:55,pad
274,GND.png,"[[[1882, 563], [1882, 562], [1882, 561], [1881, 560], [1881, 559], [1880, 558], [1879, 558], [1878, 557], [1877, 557], [1875, 557], [1874, 558], [1873, 558], [1873, 559], [1872, 560], [1871, 561], [1871, 562], [1871, 563], [1871, 564], [1871, 565], [1872, 566], [1873, 567], [1873, 568], [1874, 568], [1875, 568], [1877, 569], [1878, 568], [1879, 568], [1880, 568], [1881, 567], [1881, 566], [1882, 565], [1882, 564], [1882, 563]]]",04/16/2026 15:55,pad
275,GND.png,"[[[1677, 1445], [1677, 1444], [1676, 1442], [1676, 1441], [1675, 1440], [1673, 1439], [1672, 1438], [1671, 1438], [1669, 1437], [1668, 1438], [1666, 1438], [1665, 1439], [1664, 1440], [1663, 1441], [1662, 1442], [1662, 1444], [1661, 1445], [1662, 1447], [1662, 1448], [1663, 1449], [1664, 1450], [1665, 1451], [1666, 1452], [1668, 1453], [1669, 1453], [1671, 1453], [1672, 1452], [1673, 1451], [1675, 1450], [1676, 1449], [1676, 1448], [1677, 1447], [1677, 1445]]]",04/16/2026 15:55,pad
